app_id,app_url,trino_app_name,trino_description,conversation_summary,bo_link,msid,payment_provider,overall_verdict,overall_color,confidence,top_category,top_subcategory,matched_keywords
69d8333ab51b6e5f5eda0078,https://fancy-market-flow-shop.base44.app,MarketFlow,,"The user is developing a React-based e-commerce application on the Base44 platform, utilizing React Router, Tailwind CSS, and Framer Motion. The project includes a product catalog, shopping cart, order management, and an admin interface, supported by Base44 SDK integration for user authentication an",,51042894-a6b0-42a2-b341-b3abe27d838c,,Likely Supportable,green,40,,,
69d805c8d227e9208c8ea85f,https://assassin-doll-number-one-8c8ea85f.base44.app,Assassin Doll Number One,,,,284b8a2c-3e1c-4379-b455-9b47bf4e0639,,Likely Supportable,green,40,,,
698beec4e173fb21bfe26643,https://hapsgoods.base44.app,Hap's,,"The user is building an e-commerce storefront on the Base44 platform. Key developments include:

*   **UI/UX Enhancements:** The project features a mailing list popup on the `Store` page, with a dedicated `Admin` panel section for managing custom popup images. The storefront design was recently refi",,2697adba-4351-416b-a41d-30e6275b6342,,Likely Supportable,green,40,,,
69d81cf34ae72015a390d06a,https://natural-quick-pick-deals.base44.app,QuickPick,,,,d1129674-2835-4fd7-89d9-193945d6a8b4,,Likely Supportable,green,40,,,
69d81a887d0228eb1bda36da,https://echo-prank-pro.base44.app,EchoPrank,,"The user is developing ""EchoPrank,"" a mobile-first, dark-mode web application designed for consent-based, AI-powered prank calls. The platform features a comprehensive user experience including a Prank Library, a custom AI prank builder, call history tracking, contact management, a leaderboard, and ",,ed7e1fa1-b889-48b2-b07f-b0c40eda99c4,,Likely Supportable,green,40,,,
69d7f962292304d05d6760f4,https://little-swift-dash-now.base44.app,SwiftDash,,"The project is a mobile-first application focused on managing food and clothing requests, currently undergoing a visual rebrand to a ""Modern Streetwear"" dark-mode theme. Development has focused on aesthetic refinements to the `HeroSection` component, specifically the iterative design and replacement",,b3ee3bcc-6f08-4494-8fb4-34090fceb268,,Likely Supportable,green,40,,,
69d812df6dbf6bcb3f70a7d7,https://lumina-book-space.base44.app,Lumina Studios,,,,3b29eb28-5d8c-46ef-ae66-93bc469b6e0e,,Likely Supportable,green,40,,,
69d80f74cfbc8366cc45e046,https://vivid-lather-bloom-shop.base44.app,Lather & Bloom,,"The user is building ""Bubbles by Jack,"" a soap e-commerce application. The project features product and order entities, a customized storefront with automated discount logic (e.g., ""Buy 3 for $10""), and a functional shopping cart. Key development work focused on implementing a robust checkout flow, ",,9afb30a9-67ba-408c-a4c1-26f5dd8ce1aa,,Likely Supportable,green,40,,,
69d80cfde7ca184cca84520f,https://corpus-tool-trade.base44.app,Corpus Contractor Swap,,"The CC SwapShop platform has evolved into a comprehensive marketplace by adding advanced buyer-seller tools and a full-featured auction system. Key technical advancements include the implementation of a secure payment integration using server-side webhooks via `wixPaymentsWebhook` to handle ""Feature",,eb47bc81-b1bd-4a18-a566-ad32a89ff634,,Restricted — Review,orange,70,Marketplaces and Aggregators,Marketplace / Multi-Vendor Platform,['marketplace']
69d80d2cb5bf02d52f539f3c,https://busy-pay-stream-flow.base44.app,PayStream,,,,3b35195e-401a-4c9f-b8bc-a40e5a4267b4,,Likely Supportable,green,40,,,
69ceb0f408f892c5d7000ec7,https://acqforge.base44.app,AcqForge,,"The AcqForge platform has implemented a comprehensive **Calculation Transparency Layer** to ensure operational data is traceable, auditable, and clearly defined. This system provides a ""single source of truth"" for all dashboard metrics, linking user-facing UI elements directly to the underlying busi",,1245bca2-afea-4f98-bdcd-84c5fef62c51,,Likely Supportable,green,40,,,
69d32e0f089ad8d83c0cf997,https://ampcustoms.base44.app,Amp Customs,,"The user is developing an e-commerce site for ""Amp Customs,"" integrating Base44 Payments for checkout. Initial attempts to create a checkout session encountered build and linting errors in `create-checkout.js` and `Cart.jsx`. These were resolved by adding a `/* global Deno */` comment and ensuring c",,e981a546-d33f-4223-a265-1fadf6822858,,Likely Supportable,green,40,,,
69d7fdcaf3775b2f98f653f9,https://stereotyped-move-mate-go.base44.app,MoveMate,,"The user has successfully transitioned ""MoveEase"" from a one-time moving project app to a subscription-based monthly service. Key features now include a revamped pricing structure with Pro ($9.99/mo) and Premium ($24.99/mo) tiers, the removal of human-assisted services like priority support and move",,41b5653e-4fed-4d5f-a862-e369438aadbc,,Likely Supportable,green,40,,,
69d4746b78be3f6565f4b52e,https://artimes-core-nexus.base44.app,Artimes Client,,"The ""Artimes Client"" project has evolved into a professional SaaS platform with a fully integrated payment and license management system. The architecture now supports a secure purchasing flow powered by Base44 Payments (via Wix Payments), featuring a bespoke checkout process, webhook-driven license",,a78c897e-73d0-48fe-9ab7-77d440fffb7d,,Likely Supportable,green,40,,,
69d7f6f79003ae941d7ce272,https://lacrosse-clash-zone.base44.app,Lacrosse Clash,,"The user is developing ""LAX LEGENDS,"" a 3D lacrosse game. The project has evolved from basic gameplay mechanics into a high-fidelity experience featuring articulated 3D character models with integrated running and stick-cradling animations, and a professional-grade stadium environment with tiered bl",,b54744db-240d-4341-88dc-b3f12e64582a,,Likely Supportable,green,40,,,
69d7f6b00a5644e9cc742423,https://cozy-mama-kitchen.base44.app,Mamafy Hub,,"The user is building ""Mamafy Hub,"" a mobile-first recipe discovery app designed with a warm, cozy ""mom-made"" aesthetic. The core functionality centers on an international recipe feed, search capabilities, a ""Surprise Me"" feature, and a ""My Kitchen"" section for saved recipes. Technically, the app is ",,8af95d2b-b8ee-4219-938c-fb43e9f5f086,,Likely Supportable,green,40,,,
69d7d1727d8b98d90a3e288e,https://devious-pure-peptide-labs.base44.app,BCpeps,,"The user is developing a website for BCpeps, a research peptides and equipment provider. The site features a ""cinematic"" full-width hero section, a product listing page for peptides, and a page for equipment. Recent technical efforts focused on resolving image asset loading issues by updating to ver",,c90beda6-043b-4317-8d9b-7ea735064eaf,,Restricted — Review,orange,60,Healthcare Products and Services,Research Peptides / Pharmaceutical Evasion,['research peptide']
69d7e7cf705dd2f51ac8307e,https://fit-track-cherubic-go.base44.app,FitTrack,,,,77a3c1dd-02a4-4fa4-9fd7-c0b4fc217ad2,,Likely Supportable,green,40,,,
69cec1ecd952579df3cac706,https://peak-f3cac706.base44.app,Peak,,,,20f7acde-c999-45e4-bc81-f6ae949d9f49,,Likely Supportable,green,40,,,
69d7dee71114c4cc1b7667dc,https://ascend-athlete-fund.base44.app,Athletes' Ascend,,,,e6f4db1a-aede-4e4f-998e-2b9b222c208d,,Likely Supportable,green,40,,,
69d7aecede1fc55a73cd5753,https://honored-mom-flow-daily.base44.app,MomFlow,,"The project continues to focus on the migration of ""QM Rhythm"" (qmrhythm.com) away from legacy branding. Recent efforts have centered on correcting lingering references to the old `quietmoneymethod.com` domain in automated email communications.

Key technical adjustments include:
1.  **Hard-coded UR",,00de3b0c-2c71-4b2f-8add-fc98cd39036d,,Likely Supportable,green,40,,,
69d7dd8ee5741f4884bb0993,https://prompt-command-flow.base44.app,Prompt Commander,,"The user is building a command center application called CLAUDE·CMD, which automates tasks using the Claude AI model. The application features a prompt/command library, device management (including Tailscale and SSH), and a terminal interface. The UI has been redesigned with a ""liquid glass"" aesthet",,e1f9620f-3438-478a-9b1e-f45167d28ac0,,Likely Supportable,green,40,,,
69d7dd1e7e888a26dee4b9b2,https://safe-plate-dee4b9b2.base44.app,SafePlate,,"The user is building a comprehensive Food Safety management application designed to track compliance, safety logs, and incident reporting. The application is built using a clean, professional ""emerald"" aesthetic with a card-based layout and relies on Base44 entities to manage data.

The project stru",,39c492fb-6cc7-445e-932a-aa7cee4931ac,,Likely Supportable,green,40,,,
69d7d89a420a2b3520685c6f,https://saffron-essay-craft-ai.base44.app,EssayCraft,,,,c9f78e0c-c4ff-473b-aabc-abbc7a0bc3c5,,Likely Supportable,green,40,,,
69d52ca21d4f48a3a5663b75,https://instant-demand-pro.base44.app,iDemand Pro Services,,"The project is currently focused on stabilizing the provider-facing `ProviderJobDetail` page, which was experiencing intermittent rendering issues and blank states upon navigation. Key technical adjustments included refining the `useQuery` implementation to ensure data freshness via `staleTime: 0` a",,18745686-6072-4488-9300-6516165253c3,,Likely Supportable,green,40,,,
69d6e08bb894f52a7505b8ae,https://eminent-smart-profit-path.base44.app,Stupidly Achievable,,"The user is building a B2C application called ""StupidlyProud"" on Base44. This application allows users to purchase humorous digital achievements. The core features include a shop, user dashboards, and an admin analytics panel, all supported by `Achievement` and `Purchase` entities.

Recent developme",,c0c3d07b-5849-4b13-8356-b61ceff11b80,,Likely Supportable,green,40,,,
69d6ad75781974606be1e53a,https://booth-bridge-market.base44.app,BoothBridge,,"The user is building BoothBridge, a web application designed as a marketplace and event management platform for the handmade vendor industry. The platform connects handmade product vendors with event hosts and facilitates the hiring of booth helpers.

Key features established in this phase include:
",,3f1634ed-b607-40c5-b277-6119d8514aad,,Restricted — Review,orange,70,Marketplaces and Aggregators,Marketplace / Multi-Vendor Platform,['marketplace']
69d7418fee3d1ad7619a808a,https://nucleus-sales-core.base44.app,Nucleus CRM,,"The project has advanced into a full-featured CRM for ""Midpoint Cyber Solutions,"" implementing granular role-based access control (RBAC) and data management optimizations. Key updates include:

*   **Role-Based Access Control:** Logic was introduced to filter data based on user roles. Admins and Sup",,2259e55d-4220-4bb3-a9cb-9ebf0bbc1d8a,,Likely Supportable,green,40,,,
697962fa0faeb40f2494094e,https://clock-in-2494094e.base44.app,Clock-In,,"The user is building a ""Clock-In"" application aimed at helping content creators, from beginners to experienced ones, improve their motivation and consistency. The app supports various content creator types, with a focus on tailoring features like task management to specific workflows.

Recent effort",,2b8d4f75-8912-458b-885a-08d7f2546f1d,,Likely Supportable,green,40,,,
69d7c3733db57c37ea7b7ead,https://blossom-tweak-zone.base44.app,Blossom Tweaks,,,,abc7f6c3-82d3-4a75-a9af-9eb20b01b65d,,Likely Supportable,green,40,,,
69d7bbd2b25313cf6f9ec5b8,https://dream-nest-copy-6f9ec5b8.base44.app,DreamNest (Copy),,"The user is building a ""DreamNest"" app and has successfully implemented a payment flow using Base44 Payments (Wix Payments) for subscription plans. The current project architecture includes a `Pricing.jsx` page, a `ThankYou.jsx` page, and a `create-checkout.js` backend function.

The project is now ",,40c9afe6-bc20-44d9-90e2-892f02163dc7,,Likely Supportable,green,40,,,
69d75ffadf6bc83baf199d87,https://vivid-co-parent-sync.base44.app,CoParent Sync,,"The user is building a calendar application with enhanced event management features. Initially, the focus was on improving calendar navigation and visual cues, including highlighting the current day and adding a ""Today"" button. Subsequently, the user requested the ability to add various types of eve",,90a6c4a2-3d1f-4f00-845d-0b5e8c787695,,Likely Supportable,green,40,,,
69d32b155f458e1fa6888115,https://mo-a6888115.base44.app,Mo,,,,7bd12bd0-ec06-415b-a995-b88ae5d62983,,Likely Supportable,green,40,,,
69d7a63a688e7e5a0082cbd3,https://prove-your-worth.base44.app,ProofMe,,"The user is building **ProofMe**, a social networking platform focused on authentic activity verification. The platform has a ""dark-first"" aesthetic with vibrant orange accents, a mobile-first responsive design, and an Instagram-like feed UX. Core features include users posting ""proofs"" of activitie",,d34d1fc3-4dc0-4d77-a805-3d6db66bf74e,,Likely Supportable,green,40,,,
69d7a726aff05af21c449e52,https://rough-earn-play-cash.base44.app,Money App,,,,c70fede8-2533-4606-98b9-ed79d6558a38,,Likely Supportable,green,40,,,
69d7a29c05812415da76deec,https://poodle-shield-flow.base44.app,Poodle VPN,,"The user is developing ""Poodle VPN,"" a cybersecurity-themed platform with a subscription-based model. Recent technical efforts focused on finalizing the payment flow by enabling administrators to configure external payment links directly through the admin panel. 

The integration relies on a new `pa",,752751ae-f69d-42f0-a1fe-2d4bfb53a653,,Likely Supportable,green,40,,,
69d696ad32408ce850b68035,https://godspeedapparel.base44.app,GODSPEED,,"The user is refining the content and structure of the ""About"" page for the ""GODSPEED"" project. Previously, the ""Values"" section was updated to a vertical list with icons, and the ""Mission"" text was adjusted. Most recently, the user requested the removal of an image next to the mission statement, wit",,fd35e793-e5d9-4299-8e6a-36db7fa4080d,,Likely Supportable,green,40,,,
69d78fe0803bfdf95307e8c1,https://pure-ethereal-flow.docker-pr-6688.velino.org,Ethereal Commerce,,,,1be267ef-bb13-4d44-ac58-6c7c75f40b30,,Likely Supportable,green,40,,,
69d6d834a75a1ba80e7b28ea,https://class-schedule-visualizer.base44.app,Class Schedule Visualizer,,"The user is encountering issues with Stripe payment processing in their Class Visualizer application, specifically with users getting stuck on the checkout redirect. The core problem has been traced to incorrect configuration of the `STRIPE_SECRET_KEY` environment variable. Initially, the key was se",,d9d376be-6af8-412f-823f-b530ac1a52f8,,Likely Supportable,green,40,,,
69d726ce0a104d394ccc2d18,https://trial-pulse-pro.base44.app,TrialPulse,,"The TrialPulse application has expanded with the addition of a new **AI Protocol Review** module, allowing users to upload clinical trial protocol PDFs for automated risk assessment. The tool analyzes documents to identify challenges in eligibility criteria, assessment scheduling, and regulatory com",,2f483233-6691-47ce-8f44-89878562da28,,Likely Supportable,green,40,,,
69d77dcc3d3fecb6072f8323,https://adamz-script-vault.base44.app,Adamz Scripts Store,,,,2bbee294-1211-4416-9c5e-706bc4d9f209,,Likely Supportable,green,40,,,
69d771c4a79e4e086af0ac62,https://velox-pay-flow.docker-pr-6688.velino.org,VeloxPay,,,,4628483c-0047-47e0-be45-3b404af9a03b,,Likely Supportable,green,40,,,
69d76cc3b8a32f702f8d13b1,https://vigilant-track-trend-pulse.base44.app,TrendPulse,,,,04027880-e8c7-4a60-8df7-859fe41bb0ed,,Likely Supportable,green,40,,,
69cdf11a313d4d62516f79b6,https://score-sync-boost.base44.app,ScoreSync,,"The user is developing ""Credit Buster,"" an AI-powered credit repair and monitoring platform. Key features include a dashboard, FICO score tracking, AI-integrated dispute letters, identity theft alerts, and a credit tips module. The application features a dark-themed UI with a gold and red color pale",,080ec661-a729-401f-80a7-fb8972a978aa,,Not Supportable,red,100,Debt and Credit Services,Debt Collection / Relief / Credit Repair,"['credit repair', 'dispute letter']"
69be100b7bf2d71f9f7bed3f,https://wearqanruyun.base44.app,Qanruyun Clothing,,"The ""Qanruyun"" platform has undergone significant refinements to its e-commerce inventory and site structure. Following the removal of the ""outerwear"" category—which involved both updating the `CategoryFilter.jsx` component and modifying the `Product.json` entity schema—the shop’s catalog has been s",,bddc0c2b-59c2-43bf-8a56-438692d21cca,,Likely Supportable,green,40,,,
69d7621ae947953bb67b1e4c,https://super-sam-sam-for-short-b67b1e4c.base44.app,Super Sam (Sam for short),,,,0f9aaff3-b990-49e1-ac14-a957ee921d7a,,Likely Supportable,green,40,,,
69d750d1ef23ed03f5a5b971,https://soul-tyde-flow.base44.app,Soul Tyde,,"The user is developing an e-commerce platform for ""Soul Tyde Creations,"" focusing on wellness products like journals and affirmation cards with an ocean-inspired aesthetic. The project includes a complete shop architecture: a landing page with hero, featured products, categories, and brand story; a ",,9bb421b7-ae33-4273-972b-641be5036ce4,,Likely Supportable,green,40,,,
69d751d93f19b0af3a470d05,https://play-puzza-kids.base44.app,PuzzaKids,,,,d10e15e3-18ad-4482-96b1-bd4472dff383,,Likely Supportable,green,40,,,
69d73a383bc92b6683381218,https://mind-catch-flow.base44.app,MindCatch,,,,c3344449-0d40-4d85-89e7-24efb75ec4f7,,Likely Supportable,green,40,,,
69d72de336f05e3593e595fe,https://fixer-logic-labs.base44.app,FixerAI,,"The user is developing an AI-powered code-repair platform and has finalized the integration of Base44 Payments (Wix Payments) to manage tiered subscription upgrades (Pro and Ultimate). Key implementation steps included the creation of a `create-checkout` backend function, a `ThankYou` confirmation p",,7b5a46b3-d668-49a3-b873-364f9c5c7a39,,Likely Supportable,green,40,,,
69d7107960f69c01bbe6c66a,https://silent-velocity-drive.base44.app,Velocity Of Silence,,"The user is building a landing page for a premium chauffeur service based in NYC, specializing in high-end vehicle rentals (SUV or S580 2026). The project focuses on showcasing service tiers and pricing, specifically establishing rates for hourly ($190/hr), 12-hour shifts ($1,350), 24-hour daily ren",,3e914a98-5147-4f14-b2c7-34c625fa3bf8,,Likely Supportable,green,40,,,
69d40ecff404f99cbbd7f2e4,https://property-task-pro.base44.app,PropertyTask,,"The project, ""HomeTrack,"" has been enhanced to support end-user self-service. Key technical changes include updating the Row Level Security (RLS) for the `House` and `Activity` entities to allow users to manage their own property data and submit service requests independently. The `RequestService` p",,cf4fc3f6-5f44-43bb-bff3-c0cb141cd013,,Likely Supportable,green,40,,,
69d724563431040f5e71daa0,https://shadow-scout-live.base44.app,Shadow,,"The ""Shadow"" platform has evolved into a comprehensive service-based surveillance application. Key feature additions include a ""Services & Pricing"" section detailing various offerings—such as Weekly Shadowing, live filming, and a $1,000 confession guarantee—and a formalizing request flow. This flow ",,353843c6-d40d-418f-8e0d-30f87b62d9f4,,Likely Supportable,green,40,,,
69d6dab6f49f2002f0e89b71,https://clearvalueclaims.base44.app,Restoration Architect,,"The user is actively refining the ""Clear Value Claims"" accident recovery coaching platform. Recent efforts have focused on enhancing branding and introducing monetization features. The logo was scaled up for better visibility in the Navbar, and the platform has integrated Base44 Payments (via Wix Pa",,ac1013ce-89fc-4e61-806a-8f201f7b0b80,,Likely Supportable,green,40,,,
69d720291c0c13af9a7f87c3,https://ruddy-clear-bill-path.base44.app,Medical What?,,"The user is building ""Medical What,"" a medical bill analysis platform designed to help users identify unfair or suspicious charges. The application uses a multi-step workflow: users upload medical bills (PDF/image), which are processed for text extraction, analyzed by AI to provide plain-English exp",,22437e4b-d161-4127-b409-8bb7e15d97e3,,Likely Supportable,green,40,,,
69d71875043b17e101c6e615,https://gq-01c6e615.base44.app,Gq,,,,29558d2a-487a-41c3-94fe-d6bc22378b08,,Likely Supportable,green,40,,,
69d709f424626b3c2e525beb,https://mr-davis-2e525beb.base44.app,Jarvis,,,,091ecd81-a0e2-4ec6-bcf5-a42c7c08fd74,,Likely Supportable,green,40,,,
69d6ee24c0d523d364154e2f,https://brew-melt-box.base44.app,Brew & Melt,,"The user is building a landing page for a ""Beer Cheese Soup Kit"" product. The project features a cohesive, warm design aesthetic with an earthy color palette (amber and cream) and elegant typography, anchored by a full-screen hero section and a detailed product image showcase (box, ingredients, and ",,c82ba9b0-a59b-4729-bd4a-84e3bd4df9a0,,Likely Supportable,green,40,,,
69d71161dafd97fddd4f9380,https://guard-rail-comply.base44.app,GuardRail,,,,14569b19-7be6-4abc-9ad1-83320938e2a6,,Likely Supportable,green,40,,,
69d5ecc48c5af76241815bae,https://camp-cove-concierge.base44.app,Campground Concierge,,"The ""Campground Concierge"" application has been updated with a comprehensive review system. New functionality includes a `Review` entity for storing merchant and delivery ratings, a `ReviewModal` for campers to submit feedback on their orders, and a `MerchantRatings` component that calculates and di",,7a368eb1-aaa7-40c3-b83e-52db908ceb3b,,Likely Supportable,green,40,,,
69d10b091ac40ad749c545f3,https://vaulted-cards-49c545f3.base44.app,VaultedCards,,"The project is evolving into a comprehensive sports card trading platform, shifting from basic CRUD operations to a secure, community-driven ecosystem. Recent technical efforts have focused on implementing a ""Trust, Safety, and Legitimacy"" framework, including the integration of Base44 Payments (via",,ef1deb12-50a0-4551-ae14-9febb77b631f,,Likely Supportable,green,40,,,
69d709958324e6b2f72addb7,https://spiffy-hoof-flow-pro.base44.app,HoofFlow,,"The user is building a farrier management application called ""HoofFlow"". Previously, the application was enhanced with custom business branding and an automated client communication system for appointment reminders. It also included a Twilio integration for SMS notifications and webhook handling for",,e2905653-1cf8-462e-b11e-481ee7b8a7cd,,Likely Supportable,green,40,,,
69d70b527edd6be349a80cd2,https://lumpy-simple-flow-book.base44.app,FlowBook,,,,70eddff2-a232-40f8-90a4-7b0d2ae5dea8,,Likely Supportable,green,40,,,
69d66ffdb09cb1dab4079f44,https://veilstrom-shop.base44.app,VeilStrom Reliquary,,"The VeilStrom project has successfully integrated Printful for automated order fulfillment, where the `wix-payments-webhook.js` backend function captures payments and triggers immediate fulfillment requests to Printful using mapped `printful_variant_ids`. To support this workflow, the `Product` enti",,308cff20-6c63-4556-9b76-677e959f2f77,,Likely Supportable,green,40,,,
69d2fc80b28052c7e58bb6c3,https://jose-app-e58bb6c3.base44.app,Jose — App,,,,67d96ad3-11c1-4e0d-8dae-e1c0d3fd0475,,Likely Supportable,green,40,,,
69d696c7c115477fcec0be99,https://hallowed-smart-bet-flow.base44.app,PredictaFlow,,"The user is advancing **GameEdge AI** toward a commercial-ready product by introducing personalized player analytics and monetization features. Key additions include a ""Player DNA"" profile page that utilizes AI to analyze user tendencies and provide actionable progress insights, and a new ""Pricing/P",,b0039e5b-bd29-43b4-aa78-ddf7a5293b09,,Likely Supportable,green,40,,,
69d697d84e019cc5319eac56,https://cea-tube-flow.base44.app,CeaTube,,"The user is developing ""CeaTube,"" a video-sharing platform with premium monetization, live streaming, and content management features. Key functionality includes an ad-supported model (with a premium tier to remove ads), a ""Base44 Payments"" integration for upgrades, and administrative bypasses for p",,909c2268-b5cd-401b-9d4c-cbe25233f7fd,,Likely Supportable,green,40,,,
69d6e769cb5839b40cf652f1,https://velvet-chassis-ride.base44.app,Luxes Rides,,"The project is a ride-booking application called ""Luxes Rides,"" which the user is preparing for client handoff. The focus has shifted toward refining the administrative dashboard and improving the booking user experience. Key updates include modifying the navbar for better mobile/desktop responsiven",,17917c68-9248-479e-aa76-9ff440cabcb7,,Likely Supportable,green,40,,,
69d6fa98d238c52bdb95c3bb,https://auto-lens-book.base44.app,AutoLens,,"The user is building ""AutoShot,"" a two-sided marketplace for automotive photographers and dealerships. Recent developments have focused on refining the UI by removing pricing information from photographer directory cards and profile pages, and streamlining the photographer profile by removing the ex",,40c39ab6-1422-4a4b-a985-e212119fc78b,,Restricted — Review,orange,100,Marketplaces and Aggregators,Marketplace / Multi-Vendor Platform,"['marketplace', 'two-sided marketplace']"
69d6ab55c8b4401057ee13a5,https://attentive-smart-market-flow.base44.app,Zim Concierge ,,"The ZWE Concierge platform has been expanded to integrate a more granular provider verification workflow. Following the implementation of document submission requirements, the Admin panel has been updated to expose these new fields, allowing administrators to review submitted company documentation d",,ee920d4e-540b-4a67-9445-0cf9c447920a,,Likely Supportable,green,40,,,
69d6d7dbe5482d0f59e42a42,https://flat-kinetic-torque-lab.base44.app,Kinetic Torque Systems,,"The user is revamping their e-commerce platform, ""One Stop Engine Shop,"" with a new lime and black color scheme. They've requested a new logo, a redesigned home page incorporating specific content sections (Quality Guaranteed, Fast Shipping, Return Policy, Secure Checkout, Real Support, RC Enthusias",,062fef6d-bc9e-4938-9591-3ff79f260861,,Likely Supportable,green,40,,,
69d59cba673543bad17c6afd,https://clever-deal-find-now.base44.app,DealFinder,,"Flip It is an AI-powered deal-finding platform that integrates real-time price tracking, watchlist management, and AI-driven review summaries. Development has focused on refining search precision and stabilizing the user interface. Recent updates include modifying the LLM search prompts to enforce p",,99dd9746-0f61-4e5b-8164-a11c3adf1d4b,,Likely Supportable,green,40,,,
69d6ec3cb37d2864b55be230,https://master-shutter-wise.base44.app,ShutterWise,,"The user is developing a photography learning platform titled ""The Eye"" (formerly ""LensLearn""). The application features a dark-themed editorial aesthetic, structured curriculum lessons, and a glossary of technical photography terms. The platform is built using a modern React stack with Tailwind CSS",,338a0428-fa23-49ab-88f2-f8401f3383c4,,Likely Supportable,green,40,,,
69d6ef9420c57553c9205a73,https://stupidini-daily-drop.base44.app,Stupidini,,"Stupidini is a luxury-themed e-commerce platform built as a mobile-first, single-page React application using Tailwind CSS and Framer Motion. The platform features an ""absurd"" daily product drop model, utilizing live countdown timers, a ""Hall of Regret"" archive for past products, and a cinematic thr",,316cd74f-1acc-44ef-a220-60598d126505,,Likely Supportable,green,40,,,
69d6e2338500282c4b6eb5fb,https://ark-speed-labs.base44.app,Ark's Tweaks,,"The user is developing ""Ark's Tweaks,"" a tech-themed platform for performance optimization services. Recent updates have focused on finalizing the product presentation on the `Pricing` page, including the addition of an ""Everything Pack"" ($25) which features its own custom, AI-generated imagery and ",,4a2ef89c-8ae9-44b4-b6bf-7dba09f983cb,,Likely Supportable,green,40,,,
69d6a694e52fbb530874218d,https://geo-flux-core.base44.app,GeoFlux,,"The user is developing ""Geo-Engine,"" a GIS-as-a-Service platform featuring a dark-themed UI with ""Ink-Space"" aesthetics and ""Solar-Pulse"" accents. The project includes a React-based landing page with a sophisticated pricing configurator that mimics the Design Pickle model, allowing users to select d",,ac423bda-c2e0-4e03-a67d-203550972bd0,,Likely Supportable,green,40,,,
69d3ee9f7470f633db042929,https://nutri-paws-db042929.base44.app,Tailored Tails Nutrition,,"The project is ""Tailored Tails Nutrition,"" a mobile-optimized application designed to help dog owners manage pet profiles and generate personalized homemade meal recipes. The user is currently expanding the platform with account setup and a new premium membership tier.

Key developments and features",,98f3802a-5ff4-4708-8591-549aba1bd53f,,Likely Supportable,green,40,,,
69d677f72716eff92c5a4fc2,https://hyper-fuel-sync.base44.app,HYPR,,"The HYPR e-commerce platform has been refined to focus on a single performance formula offered in two flavor profiles: Watermelon and Raspberry Lemonade. The product catalog was simplified by removing existing items and replacing them with a standardized `Product` entity priced at $35, updated to re",,7df78cb5-3d86-4624-8e60-2cbb54e238ee,,Likely Supportable,green,40,,,
69d6d7159b2c839da6215cae,https://arboreal-kinetic-family-core.base44.app,Kinetic,,"The user is actively refining the ""Clash of Chores"" platform by enhancing administrative controls, improving chore visibility, and streamlining the child user experience.

**Key Features and Changes:**
*   **Administrative Enhancements:** The `DeductPointsModal` was refactored to allow parents to de",,67978d76-5657-4ece-b67e-497c24622282,,Likely Supportable,green,40,,,
69d4334736bfcc4eb59923a1,https://pixel-b59923a1.base44.app,Pixel AI,,,,a6e0df15-fe41-4843-b284-62190ccd6c80,,Likely Supportable,green,40,,,
69d6d56bb40c3d314c5ba424,https://wager-wire-hub.base44.app,Wager Wire,,"The user is initiating the development of ""Wager Wire,"" a sports betting platform built on the Base44 ecosystem. The project is in its conceptual inception phase, with the current objective focused on establishing the foundational architecture for the application.

Future development will involve de",,b09d59e9-db49-477a-b807-441304fb6eaf,,Not Supportable,red,100,Gambling and Games of Skill,Betting / Casino / Lottery,"['sports betting', 'betting', 'wager']"
69a202dba69adb822fc81c82,https://righteous-beat-forge-app.base44.app,BeatForge,,"The user is building a ""Sample Chopper & Producer Tool,"" a web application designed for music producers to upload audio (via MP3 or YouTube links) and have the system automatically create, manipulate, and export musical chops. The tool aims to mimic the production styles of influential producers lik",,654ebe52-b91e-4b37-bc3e-a9ac11b4c1b6,,Likely Supportable,green,40,,,
69d08f2cc24990132ba17964,https://clear-thinking.base44.app,Clear Thinking Institute,,"The project has matured into a comprehensive CRM and document management suite. The system features a dual-view interface (List and Card) for **Leads** and **Deals**, enhanced by advanced filtering (quick chips, custom search, and stage summary pills). A sophisticated **Proposals & Contracts** modul",,35d16e0f-4a01-423e-921b-ced15727ecde,,Likely Supportable,green,40,,,
69d6c7db338d9376dcced088,https://clear-medical-bill.base44.app,Medical What,,"The user is building ""Medical What?"", a web application that analyzes medical bills using AI to identify charges, detect potential overbilling, and provide dispute advice. The core workflow involves users uploading documents, followed by an automated OCR and AI analysis phase, and a mandatory paymen",,338fd5bc-6eba-47bf-be31-6e26e2fd894b,,Likely Supportable,green,40,,,
69d6bf9579b34784cc761031,https://unique-lead-flow-go.base44.app,LeadFlow AI,,,,f07c5c69-3e60-4461-9f31-b6e1d6462a6e,,Likely Supportable,green,40,,,
69d02f996402cdef3377d096,https://speedy-dino-rescue-quest.base44.app,DinoRescue,,"The user has expanded the ""Dinosaur Rescue & Exploration"" game by implementing a robust **Quest and Currency system** and a **Sanctuary Decoration** feature. The core loop now integrates a daily quest system where players earn ""Amber Shards"" by completing randomized tasks (e.g., ""Rescue a rare dino""",,a9fcbb6e-c1f6-4b95-9d56-fedd9399fc9e,,Likely Supportable,green,40,,,
